期間,エリア,年,月,日,年齢,便,同乗者数,週,曜日,乗車座標,,降車座標,
term,area,year,month,day,age,binn,passenger,week,yobi,O_X,O_Y,D_X,D_Y
4,1,2024,11,13,86,3,1,3,水,137.147005,37.308615,137.122845,37.383534
4,2,2024,11,13,97,3,1,3,水,137.147005,37.308615,137.076181,37.375719
4,3,2024,11,13,84,3,1,3,水,137.147005,37.308615,137.081298,37.350051
4,4,2024,11,13,77,3,3,3,水,137.147005,37.308615,137.060525,37.274462
4,4,2024,11,13,51,3,3,3,水,137.147005,37.308615,137.060525,37.274462
4,4,2024,11,13,53,3,3,3,水,137.147005,37.308615,137.089888,37.255683
4,5,2024,11,13,82,3,2,3,水,137.147005,37.308615,137.22195,37.302118
4,5,2024,11,13,88,3,2,3,水,137.147005,37.308615,137.232884,37.302634
4,3,2024,11,13,63,4,1,3,水,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,13,90,4,1,3,水,137.147005,37.308615,137.010079,37.280483
4,6,2024,11,13,87,4,1,3,水,137.147005,37.308615,137.212371,37.333103
4,4,2024,11,13,76,5,1,3,水,137.147005,37.308615,137.036214,37.274821
4,2,2024,11,14,87,1,2,3,木,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,14,81,1,2,3,木,137.076181,37.375719,137.147005,37.308615
4,3,2024,11,14,63,1,1,3,木,137.060514,37.322448,137.147005,37.308615
4,4,2024,11,14,53,1,2,3,木,137.084941,37.260248,137.147005,37.308615
4,4,2024,11,14,88,1,2,3,木,137.084941,37.260248,137.147005,37.308615
4,5,2024,11,14,71,1,2,3,木,137.222708,37.318675,137.14822,37.310157
4,5,2024,11,14,72,1,2,3,木,137.222708,37.318675,137.14822,37.310157
4,5,2024,11,14,76,2,1,3,木,137.196667,37.313271,137.147005,37.308615
4,3,2024,11,14,87,3,2,3,木,137.147005,37.308615,137.062943,37.345012
4,3,2024,11,14,83,3,2,3,木,137.147005,37.308615,137.062943,37.345012
4,4,2024,11,14,53,3,3,3,木,137.147005,37.308615,137.084941,37.260248
4,4,2024,11,14,88,3,3,3,木,137.147005,37.308615,137.084941,37.260248
4,4,2024,11,14,89,3,3,3,木,137.147005,37.308615,137.080787,37.268954
4,6,2024,11,14,72,3,2,3,木,137.147005,37.308615,137.220123,37.330639
4,6,2024,11,14,73,3,2,3,木,137.147005,37.308615,137.19014,37.335377
4,3,2024,11,14,63,4,1,3,木,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,14,69,4,3,3,木,137.147005,37.308615,137.133196,37.298271
4,4,2024,11,14,87,4,3,3,木,137.147005,37.308615,137.089888,37.255683
4,4,2024,11,14,81,4,3,3,木,137.147005,37.308615,137.089888,37.255683
4,1,2024,11,15,84,1,1,3,金,137.099764,37.350243,137.147005,37.308615
4,2,2024,11,15,81,1,2,3,金,137.03519,37.360045,137.147005,37.308615
4,2,2024,11,15,86,1,2,3,金,137.095572,37.360967,137.147005,37.308615
4,3,2024,11,15,63,1,2,3,金,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,15,83,1,2,3,金,137.100438,37.31086,137.147005,37.308615
4,5,2024,11,15,89,1,1,3,金,137.248855,37.329206,137.147005,37.308615
4,3,2024,11,15,76,2,2,3,金,137.000707,37.307281,137.147005,37.308615
4,3,2024,11,15,80,2,2,3,金,137.106016,37.332129,137.147005,37.308615
4,4,2024,11,15,69,2,1,3,金,137.133196,37.298271,137.147005,37.308615
4,2,2024,11,15,81,3,1,3,金,137.147005,37.308615,137.03519,37.360045
4,3,2024,11,15,76,3,2,3,金,137.147005,37.308615,137.000707,37.307281
4,3,2024,11,15,80,3,2,3,金,137.147005,37.308615,137.106016,37.332129
4,5,2024,11,15,89,3,1,3,金,137.147005,37.308615,137.248855,37.329206
4,6,2024,11,15,86,3,1,3,金,137.147005,37.308615,137.164401,37.334595
4,1,2024,11,15,84,4,1,3,金,137.147005,37.308615,137.099764,37.350243
4,3,2024,11,15,63,4,1,3,金,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,15,69,4,1,3,金,137.147005,37.308615,137.133196,37.298271
4,2,2024,11,15,86,5,1,3,金,137.147005,37.308615,137.095572,37.360967
4,3,2024,11,18,90,1,4,4,月,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,18,83,1,4,4,月,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,18,64,1,4,4,月,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,18,63,1,4,4,月,137.060514,37.322448,137.147005,37.308615
4,5,2024,11,18,87,1,1,4,月,137.232884,37.302634,137.147005,37.308615
4,2,2024,11,18,54,2,1,4,月,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,18,54,3,1,4,月,137.147005,37.308615,137.006106,37.371875
4,3,2024,11,18,77,3,4,4,月,137.147005,37.308615,137.060514,37.322448
4,3,2024,11,18,83,3,4,4,月,137.147005,37.308615,136.977028,37.308906
4,3,2024,11,18,64,3,4,4,月,137.147005,37.308615,136.977028,37.308906
4,3,2024,11,18,90,3,4,4,月,137.147005,37.308615,136.977028,37.308906
4,4,2024,11,18,92,3,1,4,月,137.147005,37.308615,137.089888,37.255683
4,5,2024,11,18,87,3,1,4,月,137.147005,37.308615,137.205407,37.306037
4,6,2024,11,18,82,3,2,4,月,137.147005,37.308615,137.188754,37.321921
4,6,2024,11,18,80,3,2,4,月,137.147005,37.308615,137.20192,37.327726
4,3,2024,11,18,63,4,1,4,月,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,18,81,4,1,4,月,137.147005,37.308615,137.089888,37.255683
4,5,2024,11,18,87,4,1,4,月,137.147005,37.308615,137.232884,37.302634
4,3,2024,11,19,69,1,4,4,火,137.040196,37.333328,137.147005,37.308615
4,3,2024,11,19,63,1,4,4,火,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,19,90,1,4,4,火,137.074928,37.312417,137.147005,37.308615
4,3,2024,11,19,83,1,4,4,火,137.100438,37.31086,137.147005,37.308615
4,5,2024,11,19,75,1,1,4,火,137.222256,37.296805,137.147005,37.308615
4,6,2024,11,19,79,1,1,4,火,137.248556,37.353087,137.147005,37.308615
4,2,2024,11,19,85,2,2,4,火,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,19,77,2,2,4,火,137.095003,37.37955,137.147005,37.308615
4,3,2024,11,19,83,3,4,4,火,137.147005,37.308615,137.100438,37.31086
4,3,2024,11,19,90,3,4,4,火,137.147005,37.308615,137.074928,37.312417
4,3,2024,11,19,90,3,4,4,火,137.147005,37.308615,137.056733,37.355434
4,3,2024,11,19,88,3,4,4,火,137.147005,37.308615,137.056733,37.355434
4,4,2024,11,19,83,3,3,4,火,137.147005,37.308615,137.084981,37.254231
4,4,2024,11,19,77,3,3,4,火,137.147005,37.308615,137.060525,37.274462
4,4,2024,11,19,94,3,3,4,火,137.147005,37.308615,137.086385,37.281212
4,5,2024,11,19,78,3,1,4,火,137.147005,37.308615,137.237571,37.310998
4,6,2024,11,19,79,3,1,4,火,137.147005,37.308615,137.248556,37.353087
4,2,2024,11,19,85,4,2,4,火,137.147005,37.308615,137.006106,37.371875
4,2,2024,11,19,77,4,2,4,火,137.147005,37.308615,137.095003,37.37955
4,3,2024,11,19,63,4,1,4,火,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,19,69,4,1,4,火,137.147005,37.308615,137.133196,37.298271
4,2,2024,11,20,97,1,2,4,水,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,20,87,1,2,4,水,137.006106,37.371875,137.147005,37.308615
4,3,2024,11,20,63,1,1,4,水,137.060514,37.322448,137.147005,37.308615
4,4,2024,11,20,84,1,2,4,水,137.089888,37.255683,137.147005,37.308615
4,4,2024,11,20,85,1,2,4,水,137.077686,37.252597,137.147005,37.308615
4,5,2024,11,20,89,1,1,4,水,137.248934,37.322043,137.147005,37.308615
4,6,2024,11,20,87,1,1,4,水,137.212371,37.333103,137.147005,37.308615
4,2,2024,11,20,56,2,1,4,水,137.03519,37.360045,137.147005,37.308615
4,4,2024,11,20,72,2,2,4,水,137.077686,37.252597,137.144676,37.303657
4,4,2024,11,20,69,2,2,4,水,137.082226,37.250315,137.146923,37.305523
4,5,2024,11,20,71,2,1,4,水,137.222708,37.318675,137.154136,37.306018
4,2,2024,11,20,56,3,3,4,水,137.147005,37.308615,137.03519,37.360045
4,2,2024,11,20,97,3,3,4,水,137.147005,37.308615,137.006106,37.371875
4,2,2024,11,20,87,3,3,4,水,137.147005,37.308615,137.006106,37.371875
4,4,2024,11,20,72,3,1,4,水,137.147005,37.308615,137.077686,37.252597
4,5,2024,11,20,71,3,3,4,水,137.147005,37.308615,137.222708,37.318675
4,5,2024,11,20,89,3,3,4,水,137.147005,37.308615,137.248934,37.322043
4,5,2024,11,20,74,3,3,4,水,137.147005,37.308615,137.248855,37.329206
4,6,2024,11,20,82,3,2,4,水,137.147005,37.308615,137.212371,37.333103
4,6,2024,11,20,87,3,2,4,水,137.147005,37.308615,137.212371,37.333103
4,3,2024,11,20,63,4,1,4,水,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,20,84,4,3,4,水,137.147005,37.308615,137.089888,37.255683
4,4,2024,11,20,83,4,3,4,水,137.147005,37.308615,137.060525,37.274462
4,4,2024,11,20,85,4,3,4,水,137.147005,37.308615,137.077686,37.252597
4,3,2024,11,20,78,5,1,4,水,137.147005,37.308615,137.106016,37.332129
4,2,2024,11,22,73,1,4,4,金,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,22,85,1,4,4,金,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,22,79,1,4,4,金,137.076181,37.375719,137.147005,37.308615
4,2,2024,11,22,92,1,4,4,金,137.100725,37.382635,137.147005,37.308615
4,3,2024,11,22,63,1,1,4,金,137.060514,37.322448,137.147005,37.308615
4,4,2024,11,22,86,1,1,4,金,137.089888,37.255683,137.147005,37.308615
4,5,2024,11,22,76,1,1,4,金,137.196667,37.313271,137.147005,37.308615
4,3,2024,11,22,91,2,3,4,金,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,22,76,2,3,4,金,137.000707,37.307281,137.147005,37.308615
4,3,2024,11,22,78,2,3,4,金,137.106016,37.332129,137.147005,37.308615
4,3,2024,11,22,91,3,2,4,金,137.147005,37.308615,136.977028,37.308906
4,3,2024,11,22,76,3,2,4,金,137.147005,37.308615,137.000707,37.307281
4,4,2024,11,22,86,3,1,4,金,137.147005,37.308615,137.089888,37.255683
4,6,2024,11,22,82,3,2,4,金,137.147005,37.308615,137.188754,37.321921
4,6,2024,11,22,80,3,2,4,金,137.147005,37.308615,137.20192,37.327726
4,2,2024,11,22,79,4,2,4,金,137.147005,37.308615,137.076181,37.375719
4,2,2024,11,22,92,4,2,4,金,137.147005,37.308615,137.100725,37.382635
4,3,2024,11,22,63,4,1,4,金,137.147005,37.308615,137.060514,37.322448
4,2,2024,11,22,73,5,2,4,金,137.147005,37.308615,137.006106,37.371875
4,2,2024,11,22,85,5,2,4,金,137.147005,37.308615,137.006106,37.371875
4,3,2024,11,25,77,1,2,5,月,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,25,90,1,2,5,月,137.074928,37.312417,137.147005,37.308615
4,5,2024,11,25,82,1,1,5,月,137.22195,37.302118,137.147005,37.308615
4,3,2024,11,25,77,2,1,5,月,137.074928,37.312417,137.147005,37.308615
4,4,2024,11,25,87,3,2,5,月,137.147005,37.308615,137.089888,37.255683
4,4,2024,11,25,81,3,2,5,月,137.147005,37.308615,137.089888,37.255683
4,5,2024,11,25,82,3,2,5,月,137.147005,37.308615,137.22195,37.302118
4,5,2024,11,25,88,3,2,5,月,137.147005,37.308615,137.232314,37.297612
4,6,2024,11,25,76,3,2,5,月,137.147005,37.308615,137.212371,37.333103
4,6,2024,11,25,80,3,2,5,月,137.147005,37.308615,137.19014,37.335377
4,3,2024,11,25,77,4,2,5,月,137.147005,37.308615,137.074928,37.312417
4,3,2024,11,25,77,4,2,5,月,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,25,79,4,1,5,月,137.147005,37.308615,137.086385,37.281212
4,3,2024,11,26,91,1,3,5,火,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,26,63,1,3,5,火,137.060514,37.322448,137.147005,37.308615
4,3,2024,11,26,83,1,3,5,火,137.100438,37.31086,137.147005,37.308615
4,5,2024,11,26,84,1,1,5,火,137.243469,37.315342,137.147005,37.308615
4,6,2024,11,26,82,1,1,5,火,137.235317,37.338946,137.147005,37.308615
4,2,2024,11,26,54,2,1,5,火,137.006106,37.371875,137.147005,37.308615
4,5,2024,11,26,81,2,1,5,火,137.215522,37.298141,137.147789,37.30327
4,2,2024,11,26,54,3,1,5,火,137.147005,37.308615,137.006106,37.371875
4,3,2024,11,26,91,3,3,5,火,137.147005,37.308615,136.977028,37.308906
4,3,2024,11,26,83,3,3,5,火,137.147005,37.308615,137.100438,37.31086
4,3,2024,11,26,88,3,3,5,火,137.147005,37.308615,137.081298,37.350051
4,5,2024,11,26,88,3,3,5,火,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,26,79,3,3,5,火,137.147005,37.308615,137.221745,37.300365
4,5,2024,11,26,86,3,3,5,火,137.147005,37.308615,137.215522,37.298141
4,6,2024,11,26,82,3,1,5,火,137.147005,37.308615,137.235317,37.338946
4,3,2024,11,26,63,4,1,5,火,137.147005,37.308615,137.060514,37.322448
4,4,2024,11,26,77,4,2,5,火,137.147005,37.308615,137.133196,37.298271
4,4,2024,11,26,92,4,2,5,火,137.147005,37.308615,137.086385,37.281212
4,5,2024,11,26,84,4,1,5,火,137.147005,37.308615,137.243469,37.315342
4,6,2024,11,26,86,4,1,5,火,137.147005,37.308615,137.164401,37.334595
4,2,2024,11,27,97,1,1,5,水,137.006106,37.371875,137.147005,37.308615
4,2,2024,11,27,87,1,1,5,水,137.006106,37.371875,137.147005,37.308615
4,5,2024,11,27,86,1,1,5,水,137.233891,37.301224,137.147005,37.308615
4,6,2024,11,27,87,1,1,5,水,137.256723,37.34734,137.147005,37.308615
4,4,2024,11,27,77,3,1,5,水,137.147005,37.308615,137.060525,37.274462
4,5,2024,11,27,92,3,3,5,水,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,27,86,3,3,5,水,137.147005,37.308615,137.215522,37.298141
4,5,2024,11,27,86,3,3,5,水,137.147005,37.308615,137.233891,37.301224
4,6,2024,11,27,70,3,1,5,水,137.147005,37.308615,137.212371,37.333103
4,2,2024,11,27,97,4,2,5,水,137.147005,37.308615,137.006106,37.371875
4,2,2024,11,27,87,4,2,5,水,137.147005,37.308615,137.006106,37.371875
4,3,2024,11,27,63,4,1,5,水,137.147005,37.308615,137.060514,37.322448
4,6,2024,11,27,87,4,1,5,水,137.147005,37.308615,137.256723,37.34734
4,5,2024,11,27,74,5,1,5,水,137.147005,37.308615,137.218104,37.305475
4,3,2024,11,28,63,1,1,5,木,137.060514,37.322448,137.147005,37.308615
4,5,2024,11,28,77,1,1,5,木,137.218104,37.305475,137.147005,37.308615
4,6,2024,11,28,87,1,1,5,木,137.221209,37.362068,137.147005,37.308615
4,3,2024,11,28,91,2,1,5,木,136.977028,37.308906,137.147005,37.308615
4,3,2024,11,28,91,3,1,5,木,137.147005,37.308615,136.977028,37.308906
4,5,2024,11,28,77,3,2,5,木,137.147005,37.308615,137.218104,37.305475
4,5,2024,11,28,85,3,2,5,木,137.147005,37.308615,137.237571,37.310998
4,6,2024,11,28,87,3,2,5,木,137.147005,37.308615,137.221209,37.362068
4,6,2024,11,28,83,3,2,5,木,137.147005,37.308615,137.243617,37.354074
4,2,2024,11,28,76,4,1,5,木,137.147005,37.308615,137.03519,37.360045
4,3,2024,11,28,63,4,1,5,木,137.147005,37.308615,137.060514,37.322448
5,1,2023,1,11,89,2,1,2,水,137.148217,37.306987,137.147005,37.308615
5,1,2023,1,11,89,4,1,2,水,137.147005,37.308615,137.148217,37.306987
5,1,2023,1,18,83,4,1,3,水,137.147005,37.308615,137.099764,37.350243
5,1,2023,1,19,87,1,1,3,木,137.11971,37.394784,137.147005,37.308615
5,1,2023,1,19,80,4,2,3,木,137.147005,37.308615,137.140539,37.351051
5,1,2023,1,19,87,4,2,3,木,137.147005,37.308615,137.11971,37.394784
5,1,2023,1,20,89,1,1,3,金,137.148217,37.306987,137.147005,37.308615
5,1,2023,1,27,85,1,1,4,金,137.148217,37.306987,137.147005,37.308615
5,1,2023,2,1,87,1,1,1,水,137.11971,37.394784,137.147005,37.308615
5,1,2023,2,1,83,4,2,1,水,137.147005,37.308615,137.099764,37.350243
5,1,2023,2,1,87,4,2,1,水,137.147005,37.308615,137.11971,37.394784
5,2,2023,1,10,71,1,1,2,火,136.999816,37.350227,137.147684,37.310406
5,2,2023,1,11,91,1,3,2,水,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,11,89,1,3,2,水,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,11,77,1,3,2,水,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,11,78,2,2,2,水,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,11,71,2,2,2,水,136.999816,37.350227,137.097555,37.369425
5,2,2023,1,11,88,1,2,2,水,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,11,80,1,2,2,水,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,11,80,4,2,2,水,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,11,88,4,2,2,水,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,11,77,4,4,2,水,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,11,91,4,4,2,水,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,11,89,4,4,2,水,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,11,78,4,4,2,水,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,12,80,1,1,2,木,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,12,91,4,3,2,木,137.147005,37.308615,137.095003,37.37955
5,2,2023,1,12,83,4,3,2,木,137.147005,37.308615,137.095003,37.37955
5,2,2023,1,12,80,4,3,2,木,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,12,91,2,2,2,木,137.095003,37.37955,137.147005,37.308615
5,2,2023,1,12,83,2,2,2,木,137.095003,37.37955,137.147005,37.308615
5,2,2023,1,12,15,4,2,2,木,137.147005,37.308615,137.03519,37.360045
5,2,2023,1,12,90,4,2,2,木,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,13,85,1,1,2,金,137.095572,37.360967,137.147005,37.308615
5,2,2023,1,13,85,4,1,2,金,137.147005,37.308615,137.095572,37.360967
5,2,2023,1,16,87,1,1,3,月,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,16,83,2,1,3,月,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,16,77,3,1,3,月,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,16,87,4,3,3,月,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,16,75,4,3,3,月,137.147005,37.308615,137.03519,37.360045
5,2,2023,1,16,53,4,3,3,月,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,16,83,5,1,3,月,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,17,86,1,4,3,火,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,17,95,1,4,3,火,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,17,86,1,4,3,火,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,17,71,1,4,3,火,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,17,87,3,4,3,火,137.147005,37.308615,137.050916,37.375332
5,2,2023,1,17,86,3,4,3,火,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,17,86,3,4,3,火,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,17,71,3,4,3,火,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,17,87,2,2,3,火,137.050916,37.375332,137.147005,37.308615
5,2,2023,1,17,94,2,2,3,火,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,17,83,4,2,3,火,137.147005,37.308615,137.095003,37.37955
5,2,2023,1,17,90,4,2,3,火,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,17,94,5,1,3,火,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,18,90,1,3,3,水,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,18,84,1,3,3,水,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,18,86,1,3,3,水,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,18,90,4,1,3,水,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,18,84,3,2,3,水,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,18,86,3,2,3,水,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,18,87,5,1,3,水,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,19,85,1,2,3,木,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,19,85,1,2,3,木,137.095572,37.360967,137.147005,37.308615
5,2,2023,1,19,77,4,2,3,木,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,19,85,4,2,3,木,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,19,85,3,2,3,木,137.147005,37.308615,137.095572,37.360967
5,2,2023,1,19,75,3,2,3,木,137.147005,37.308615,137.03519,37.360045
5,2,2023,1,20,71,1,1,3,金,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,20,71,3,1,3,金,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,23,71,1,3,4,月,136.999816,37.350227,137.147684,37.310406
5,2,2023,1,23,87,1,3,4,月,137.050916,37.375332,137.147005,37.308615
5,2,2023,1,23,90,1,3,4,月,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,23,90,3,2,4,月,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,23,71,3,2,4,月,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,23,78,2,1,4,月,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,23,87,4,1,4,月,137.147005,37.308615,137.050916,37.375332
5,2,2023,1,23,78,5,1,4,月,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,24,80,1,1,4,火,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,24,80,3,1,4,火,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,25,86,1,1,4,水,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,25,79,4,1,4,水,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,26,78,1,1,4,木,137.006106,37.371875,137.147005,37.308615
5,2,2023,1,26,78,4,1,4,木,137.147005,37.308615,137.006106,37.371875
5,2,2023,1,27,71,1,3,4,金,136.999816,37.350227,137.147005,37.308615
5,2,2023,1,27,86,1,3,4,金,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,27,79,1,3,4,金,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,27,79,3,3,4,金,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,27,86,3,3,4,金,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,27,71,3,3,4,金,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,27,80,2,1,4,金,137.076181,37.375719,137.147005,37.308615
5,2,2023,1,27,80,4,2,4,金,137.147005,37.308615,137.076181,37.375719
5,2,2023,1,27,79,4,2,4,金,137.147005,37.308615,136.999816,37.350227
5,2,2023,1,31,94,4,1,5,火,137.147005,37.308615,137.076181,37.375719
5,2,2023,2,1,83,1,1,1,水,137.076181,37.375719,137.147005,37.308615
5,2,2023,2,1,83,3,1,1,水,137.147005,37.308615,137.095003,37.37955
5,2,2023,2,1,75,4,4,1,水,137.147005,37.308615,137.03519,37.360045
5,2,2023,2,2,83,2,1,1,木,137.076181,37.375719,137.147005,37.308615
5,2,2023,2,2,83,3,1,1,木,137.147005,37.308615,137.076181,37.375719
5,2,2023,2,3,53,1,1,1,金,137.006106,37.371875,137.147005,37.308615
5,2,2023,2,3,71,2,1,1,金,136.999816,37.350227,137.147684,37.310406
5,2,2023,2,3,71,3,2,1,金,137.147005,37.308615,136.999816,37.350227
5,2,2023,2,3,83,3,2,1,金,137.147005,37.308615,137.100725,37.382635
5,2,2023,2,3,53,4,1,1,金,137.147005,37.308615,137.006106,37.371875
5,2,2023,2,6,71,1,1,2,月,136.999816,37.350227,137.147684,37.310406
5,3,2023,1,10,90,1,1,2,火,137.074928,37.312417,137.147005,37.308615
5,3,2023,1,10,90,3,2,2,火,137.147005,37.308615,137.074928,37.312417
5,3,2023,1,10,85,3,2,2,火,137.147005,37.308615,137.062943,37.345012
5,3,2023,1,11,86,1,3,2,水,137.060514,37.322448,137.147005,37.308615
5,3,2023,1,11,82,1,3,2,水,137.060514,37.322448,137.147005,37.308615
5,3,2023,1,11,86,1,3,2,水,137.106016,37.332129,137.147005,37.308615
5,3,2023,1,11,85,1,3,2,水,137.000707,37.307281,137.147005,37.308615
5,3,2023,1,11,89,1,3,2,水,137.000707,37.307281,137.147005,37.308615
5,3,2023,1,11,83,1,3,2,水,137.081298,37.350051,137.147005,37.308615
5,3,2023,1,11,87,2,1,2,水,136.988499,37.323135,137.147005,37.308615
5,3,2023,1,11,83,3,4,2,水,137.147005,37.308615,137.081298,37.350051
5,3,2023,1,11,75,3,4,2,水,137.147005,37.308615,137.081802,37.339192
5,3,2023,1,11,89,3,4,2,水,137.147005,37.308615,137.000707,37.307281
5,3,2023,1,11,85,3,4,2,水,137.147005,37.308615,137.000707,37.307281
5,3,2023,1,11,86,4,3,2,水,137.147005,37.308615,137.060514,37.322448
5,3,2023,1,11,82,4,3,2,水,137.147005,37.308615,137.060514,37.322448
5,3,2023,1,11,87,4,3,2,水,137.147005,37.308615,136.988499,37.323135
5,3,2023,1,16,79,3,1,3,月,137.147005,37.308615,137.095368,37.325405
5,3,2023,1,17,89,1,3,3,火,136.977028,37.308906,137.147005,37.308615
5,3,2023,1,17,90,1,3,3,火,137.074928,37.312417,137.147005,37.308615
5,3,2023,1,17,80,1,3,3,火,137.074928,37.312417,137.147005,37.308615
5,3,2023,1,17,89,3,1,3,火,137.147005,37.308615,136.977028,37.308906
5,3,2023,1,17,90,4,2,3,火,137.147005,37.308615,137.074928,37.312417
5,3,2023,1,17,80,4,2,3,火,137.147005,37.308615,137.074928,37.312417
5,3,2023,1,18,85,1,2,3,水,137.095368,37.325405,137.147005,37.308615
5,3,2023,1,18,74,1,2,3,水,137.095368,37.325405,137.147005,37.308615
5,3,2023,1,19,85,1,3,3,木,137.000707,37.307281,137.147005,37.308615
5,3,2023,1,19,85,1,3,3,木,137.095368,37.325405,137.147005,37.308615
5,3,2023,1,19,74,1,3,3,木,137.095368,37.325405,137.147005,37.308615
5,3,2023,1,19,85,3,1,3,木,137.147005,37.308615,137.000707,37.307281
5,3,2023,1,20,89,1,1,3,金,136.977028,37.308906,137.147005,37.308615
5,3,2023,1,23,87,1,2,4,月,136.988499,37.323135,137.147005,37.308615
5,3,2023,1,23,86,1,2,4,月,137.074928,37.312417,137.147005,37.308615
5,3,2023,1,23,86,3,1,4,月,137.147005,37.308615,137.074928,37.312417
5,3,2023,1,23,87,4,1,4,月,137.147005,37.308615,136.988499,37.323135
5,3,2023,1,27,86,5,1,4,金,137.147005,37.308615,137.060514,37.322448
5,3,2023,1,31,75,2,1,5,火,137.055782,37.303273,137.147005,37.308615
5,3,2023,1,31,91,3,1,5,火,137.147005,37.308615,137.02836,37.286685
5,3,2023,2,1,75,1,4,1,水,137.055782,37.303273,137.147005,37.308615
5,3,2023,2,1,86,1,4,1,水,137.060514,37.322448,137.147005,37.308615
5,3,2023,2,1,82,1,4,1,水,137.060514,37.322448,137.147005,37.308615
5,3,2023,2,1,86,1,4,1,水,137.060514,37.322448,137.147005,37.308615
5,3,2023,2,1,86,3,2,1,水,137.147005,37.308615,137.060514,37.322448
